cbg,populationE,med_ageE,bachelor_degree_25E,med_hh_incomeE,whiteE,blackE,asianE,hispanicE,geometry
360050210027,1454,42.3,0.3012379642365887,79955.0,0.06946354883081156,0.48005502063273725,0.25103163686382396,0.3294360385144429,"POLYGON ((-73.859831 40.838817, -73.858957 40.839149, -73.858357 40.839537, -73.85775199999999 40.839838, -73.857664 40.839883, -73.857036 40.839309, -73.857079 40.83898, -73.857435 40.838955, -73.85754899999999 40.83902, -73.857901 40.838985, -73.85831999999999 40.838879, -73.858611 40.838829, -73.85879 40.838786999999996, -73.858798 40.838820999999996, -73.85884 40.83889, -73.85887799999999 40.838913, -73.858943 40.838924, -73.859027 40.83889, -73.859083 40.838842, -73.859228 40.838488999999996, -73.859831 40.838817))"
360050212002,545,41.6,0.12293577981651377,47035.0,0.26422018348623855,0.3376146788990826,0.23853211009174313,0.41834862385321103,"POLYGON ((-73.86043599999999 40.837516, -73.860325 40.837604, -73.860199 40.837680999999996, -73.860072 40.837741, -73.859966 40.837779, -73.85973899999999 40.837773, -73.859405 40.837765999999995, -73.85886599999999 40.837725999999996, -73.85865199999999 40.837589, -73.85868099999999 40.837551, -73.858704 40.837505, -73.858727 40.8374, -73.858704 40.837319, -73.85864 40.837249, -73.858076 40.836917, -73.858367 40.836591999999996, -73.858408 40.836614999999995, -73.85857 40.836638, -73.85868099999999 40.836633, -73.858803 40.836528, -73.858913 40.836422999999996, -73.85900099999999 40.836318999999996, -73.859053 40.836242999999996, -73.859076 40.836079999999995, -73.85964899999999 40.836081, -73.859518 40.836601, -73.859488 40.836766999999995, -73.859465 40.836877, -73.859461 40.836937, -73.859488 40.836994, -73.859544 40.837073, -73.85964299999999 40.837129999999995, -73.859843 40.83719, -73.859946 40.837219999999995, -73.860525 40.837424, -73.86043599999999 40.837516))"
360050397002,667,38.2,0.11244377811094453,35179.0,0.06596701649175413,0.31334332833583206,0.0,0.7691154422788605,"POLYGON ((-73.891696 40.861944, -73.891688 40.861953, -73.891171 40.862454, -73.890654 40.862955, -73.89016099999999 40.863476999999996, -73.888896 40.864754, -73.888122 40.864255, -73.889453 40.863091999999995, -73.89010499999999 40.862615999999996, -73.89129199999999 40.861765, -73.891447 40.861633999999995, -73.891815 40.861816999999995, -73.891696 40.861944))"
360050399015,746,23.7,0.05361930294906166,18306.0,0.07372654155495978,0.16219839142091153,0.0,0.7774798927613941,"POLYGON ((-73.894176 40.863184, -73.89404499999999 40.863188, -73.893964 40.863216, -73.893919 40.863242, -73.893828 40.863364, -73.893622 40.863693, -73.89276 40.865021, -73.892132 40.864633, -73.89244 40.864041, -73.893136 40.862711, -73.893559 40.861926, -73.894057 40.86235, -73.894154 40.862967999999995, -73.894176 40.863184))"
360050399024,1252,31.4,0.09744408945686901,46488.0,0.14696485623003194,0.18130990415335463,0.0,0.7300319488817891,"POLYGON ((-73.895884 40.862258, -73.894825 40.862065, -73.895376 40.860744, -73.896425 40.860997, -73.895884 40.862258))"
360050401003,418,40.1,0.05502392344497608,22368.0,0.09330143540669857,0.09330143540669857,0.05263157894736842,0.9473684210526315,"POLYGON ((-73.90108 40.862756, -73.90027599999999 40.863788, -73.899198 40.863329, -73.89804 40.862831, -73.898387 40.862344, -73.89961799999999 40.862159, -73.899962 40.862351, -73.900284 40.862472, -73.90108 40.862756))"
360050403023,541,44.4,0.033271719038817,17826.0,0.08133086876155268,0.19963031423290203,0.1756007393715342,0.5083179297597042,"POLYGON ((-73.89173699999999 40.869510999999996, -73.890976 40.870159, -73.89081999999999 40.870067999999996, -73.889892 40.869521999999996, -73.890546 40.868806, -73.891601 40.869431, -73.89173699999999 40.869510999999996))"
360050403031,1602,26.8,0.09363295880149813,25858.0,0.09550561797752809,0.19350811485642946,0.0,0.7059925093632958,"POLYGON ((-73.894153 40.868386, -73.89263199999999 40.870042999999995, -73.89193 40.870729, -73.89112899999999 40.87025, -73.890976 40.870159, -73.89173699999999 40.869510999999996, -73.892421 40.868624, -73.892996 40.867882, -73.89317199999999 40.867959, -73.894153 40.868386))"
360050403032,1914,35.6,0.14942528735632185,58977.0,0.0987460815047022,0.2330198537095089,0.05067920585161965,0.7063740856844305,"POLYGON ((-73.89496299999999 40.868749, -73.893261 40.870608999999995, -73.893675 40.870852, -73.893914 40.870968999999995, -73.89307099999999 40.871396, -73.89193 40.870729, -73.89263199999999 40.870042999999995, -73.894153 40.868386, -73.89496299999999 40.868749))"
360050403033,1586,27.3,0.03467843631778058,30000.0,0.1853720050441362,0.09646910466582598,0.033417402269861285,0.8442622950819673,"POLYGON ((-73.89603699999999 40.869229999999995, -73.89545199999999 40.869932, -73.89500199999999 40.870360999999995, -73.89484999999999 40.870450999999996, -73.893914 40.870968999999995, -73.893675 40.870852, -73.893261 40.870608999999995, -73.89496299999999 40.868749, -73.89582899999999 40.869136999999995, -73.89603699999999 40.869229999999995))"
360050403041,1329,22.2,0.05492851768246802,35313.0,0.02708803611738149,0.12189616252821671,0.0526711813393529,0.8675696012039127,"POLYGON ((-73.89656099999999 40.868565, -73.89603699999999 40.869229999999995, -73.89582899999999 40.869136999999995, -73.89496299999999 40.868749, -73.89631299999999 40.867038, -73.897403 40.867474, -73.89656099999999 40.868565))"
360050403042,1412,24.1,0.06232294617563739,26528.0,0.04320113314447592,0.08498583569405099,0.09915014164305949,0.8696883852691218,"POLYGON ((-73.89631299999999 40.867038, -73.89496299999999 40.868749, -73.894153 40.868386, -73.895378 40.866692, -73.895443 40.866602, -73.89564899999999 40.866704999999996, -73.89631299999999 40.867038))"
360050403043,1162,36.7,0.058519793459552494,14590.0,0.21686746987951808,0.06798623063683305,0.0,0.9707401032702238,"POLYGON ((-73.895378 40.866692, -73.894153 40.868386, -73.89317199999999 40.867959, -73.892996 40.867882, -73.894303 40.866163, -73.894376 40.866067, -73.89455199999999 40.866155, -73.895443 40.866602, -73.895378 40.866692))"
360050404003,1198,32.5,0.20868113522537562,69375.0,0.009181969949916527,0.9515859766277128,0.0,0.06093489148580968,"POLYGON ((-73.85393499999999 40.887387, -73.853544 40.888093999999995, -73.85315299999999 40.8888, -73.85027099999999 40.887881, -73.850662 40.887175, -73.851058 40.886469, -73.851494 40.885777, -73.854323 40.886682, -73.85393499999999 40.887387))"
360050405012,603,29.7,0.029850746268656716,33088.0,0.05970149253731343,0.01824212271973466,0.05306799336650083,0.8988391376451078,"POLYGON ((-73.891278 40.868016, -73.890546 40.868806, -73.889805 40.868368, -73.891109 40.867031999999995, -73.891814 40.867424, -73.891278 40.868016))"
360050405013,1661,32.4,0.08187838651414811,37099.0,0.12522576760987358,0.23780854906682722,0.014449127031908489,0.8524984948826009,"POLYGON ((-73.891109 40.867031999999995, -73.889805 40.868368, -73.890546 40.868806, -73.889892 40.869521999999996, -73.889128 40.869063, -73.888314 40.868547, -73.88906 40.867929, -73.88974 40.867235, -73.89036 40.866613, -73.891109 40.867031999999995))"
360050405022,2387,28.3,0.07498952660242983,59830.0,0.14704650188521157,0.43024717218265607,0.09886887306242145,0.49476330121491413,"POLYGON ((-73.892132 40.864633, -73.89036 40.866613, -73.889217 40.865809, -73.89005399999999 40.865302, -73.891312 40.864132, -73.892132 40.864633))"
360050405023,772,45.4,0.09326424870466321,41923.0,0.18523316062176165,0.3626943005181347,0.0,0.6217616580310881,"POLYGON ((-73.889217 40.865809, -73.888359 40.866327, -73.886907 40.867228, -73.886461 40.866634, -73.887593 40.865908, -73.88774099999999 40.865778999999996, -73.88810000000001 40.865473, -73.888896 40.864754, -73.89005399999999 40.865302, -73.889217 40.865809))"
360050405026,933,31.7,0.10289389067524116,23036.0,0.1457663451232583,0.4040728831725616,0.13183279742765272,0.5037513397642015,"POLYGON ((-73.88906 40.867929, -73.888314 40.868547, -73.88768999999999 40.867957, -73.886907 40.867228, -73.888359 40.866327, -73.888882 40.866751, -73.88974 40.867235, -73.88906 40.867929))"
360050407013,1778,33.3,0.12260967379077616,41250.0,0.20528683914510687,0.1361079865016873,0.00562429696287964,0.8503937007874016,"POLYGON ((-73.890987 40.871764, -73.89081399999999 40.871764999999996, -73.890677 40.87178, -73.890541 40.871808, -73.890429 40.871842, -73.890301 40.871894, -73.890183 40.871958, -73.89005499999999 40.872052, -73.889979 40.872124, -73.889899 40.87222, -73.889838 40.872321, -73.889804 40.872400999999996, -73.888823 40.871615999999996, -73.888673 40.871497, -73.890422 40.870491, -73.89054399999999 40.870613999999996, -73.891102 40.871173999999996, -73.890987 40.871764))"
360050407025,533,48.3,0.2026266416510319,44044.0,0.4090056285178236,0.1726078799249531,0.2270168855534709,0.7129455909943715,"POLYGON ((-73.889128 40.869063, -73.887157 40.870227, -73.88624999999999 40.869475, -73.888314 40.868547, -73.889128 40.869063))"
360050408004,1825,29.6,0.11068493150684931,33594.0,0.1726027397260274,0.6328767123287671,0.01808219178082192,0.21315068493150685,"POLYGON ((-73.863863 40.88975, -73.862948 40.889427999999995, -73.862554 40.890135, -73.86068999999999 40.889542, -73.861086 40.888832, -73.860081 40.888511, -73.860452 40.887803999999996, -73.86333599999999 40.88872, -73.863728 40.888017, -73.86460000000001 40.8883, -73.863863 40.88975))"
360050409002,2794,40.9,0.17573371510379385,47862.0,0.11811023622047244,0.7523264137437365,0.015748031496062992,0.17680744452397995,"POLYGON ((-73.89484999999999 40.870450999999996, -73.891634 40.874477, -73.889658 40.876975, -73.88911399999999 40.87842, -73.887196 40.880064, -73.885936 40.880480999999996, -73.885826 40.879908, -73.885774 40.8796, -73.885656 40.87889, -73.88773599999999 40.877033999999995, -73.88807 40.876270999999996, -73.888243 40.875892, -73.88855699999999 40.875197, -73.889372 40.873382, -73.889804 40.872400999999996, -73.889838 40.872321, -73.889899 40.87222, -73.889979 40.872124, -73.89005499999999 40.872052, -73.890183 40.871958, -73.890301 40.871894, -73.890429 40.871842, -73.890541 40.871808, -73.890677 40.87178, -73.89081399999999 40.871764999999996, -73.890987 40.871764, -73.891089 40.871781, -73.8913 40.871801999999995, -73.891483 40.871809999999996, -73.891711 40.871806, -73.89192899999999 40.871786, -73.892144 40.871750999999996, -73.892333 40.871708, -73.892546 40.871643, -73.89272 40.871576, -73.89291 40.871486, -73.89307099999999 40.871396, -73.893914 40.870968999999995, -73.89484999999999 40.870450999999996))"
360050413006,1262,28.6,0.1045958795562599,48721.0,0.19730586370839936,0.37480190174326466,0.018225039619651346,0.6394611727416799,"POLYGON ((-73.885331 40.872938999999995, -73.885055 40.873594, -73.88295699999999 40.873052, -73.883691 40.87254, -73.884497 40.871984, -73.88561399999999 40.872268999999996, -73.885331 40.872938999999995))"
360050413007,1241,41.1,0.0531829170024174,14732.0,0.09427880741337631,0.0652699435938759,0.0515713134568896,0.8428686543110395,"POLYGON ((-73.88778599999999 40.872203, -73.887377 40.872723, -73.887089 40.873376, -73.886896 40.873328, -73.885331 40.872938999999995, -73.88561399999999 40.872268999999996, -73.886916 40.871344, -73.887721 40.872012999999995, -73.887851 40.872121, -73.88778599999999 40.872203))"
360050415004,390,51.5,0.09230769230769231,54386.0,0.1358974358974359,0.5307692307692308,0.0,0.44871794871794873,"POLYGON ((-73.884497 40.871984, -73.883691 40.87254, -73.88295699999999 40.873052, -73.88247 40.872128, -73.88221999999999 40.871227, -73.883258 40.870593, -73.883781 40.871382, -73.884497 40.871984))"
360050415005,1866,33.8,0.03054662379421222,52865.0,0.02304394426580922,0.07931404072883172,0.020364415862808145,0.909967845659164,"POLYGON ((-73.884709 40.868705, -73.882819 40.869870999999996, -73.882379 40.869152, -73.884239 40.868006, -73.884709 40.868705))"
360050418003,1164,30.4,0.10652920962199312,41022.0,0.1563573883161512,0.7130584192439863,0.03608247422680412,0.5463917525773195,"POLYGON ((-73.859873 40.896750999999995, -73.859043 40.896494, -73.858203 40.896232, -73.857366 40.895962999999995, -73.85616 40.895596999999995, -73.856561 40.894873, -73.859445 40.895793999999995, -73.85983399999999 40.895085, -73.860711 40.895371, -73.859873 40.896750999999995))"
360050419006,768,27.7,0.10286458333333333,34067.0,0.15104166666666666,0.10416666666666667,0.07682291666666667,0.75390625,"POLYGON ((-73.88206199999999 40.879138, -73.88144199999999 40.878187, -73.881839 40.876995, -73.882891 40.878827, -73.88206199999999 40.879138))"
360050419007,864,48.2,0.18171296296296297,26615.0,0.27314814814814814,0.15625,0.0,0.6365740740740741,"POLYGON ((-73.881839 40.876995, -73.88144199999999 40.878187, -73.88052499999999 40.878011, -73.87957899999999 40.877826999999996, -73.879721 40.87751, -73.879769 40.877123999999995, -73.87973 40.876864999999995, -73.88001799999999 40.876811, -73.88028299999999 40.876698999999995, -73.88064899999999 40.876483, -73.881085 40.876265, -73.881507 40.876166999999995, -73.881535 40.876362, -73.881655 40.876706999999996, -73.881839 40.876995))"
360050425005,360,31.2,0.44166666666666665,66536.0,0.2361111111111111,0.0,0.20833333333333334,0.575,"POLYGON ((-73.877496 40.871835, -73.875885 40.873411, -73.874938 40.872959, -73.87436699999999 40.872701, -73.875275 40.871604, -73.87629199999999 40.870526, -73.876336 40.870588, -73.87682699999999 40.871119, -73.877496 40.871835))"
360050426005,1065,34.3,0.25258215962441316,66934.0,0.12112676056338029,0.8788732394366198,0.0,0.07887323943661972,"POLYGON ((-73.841741 40.890353999999995, -73.840869 40.890546, -73.839986 40.890741, -73.8391 40.890935, -73.838227 40.888644, -73.83920599999999 40.888701999999995, -73.839332 40.888721, -73.839545 40.888738, -73.839773 40.888738, -73.83997699999999 40.88872, -73.840176 40.888687, -73.841053 40.888552999999995, -73.841741 40.890353999999995))"
360050426006,591,47.3,0.3164128595600677,74762.0,0.0,0.8730964467005076,0.12690355329949238,0.0,"POLYGON ((-73.841921 40.893285, -73.841034 40.893482, -73.840147 40.893677, -73.8391 40.890935, -73.839986 40.890741, -73.840869 40.890546, -73.841741 40.890353999999995, -73.842788 40.893094, -73.841921 40.893285))"
360050429023,636,33.6,0.18396226415094338,29063.0,0.14622641509433962,0.47327044025157233,0.10062893081761007,0.5251572327044025,"POLYGON ((-73.875895 40.876301999999995, -73.87526799999999 40.87714, -73.874448 40.876787, -73.875592 40.875254, -73.876491 40.875499, -73.875895 40.876301999999995))"
360050434001,1450,30.4,0.06482758620689655,53558.0,0.0503448275862069,0.6268965517241379,0.0,0.2848275862068966,"POLYGON ((-73.854299 40.89845, -73.853004 40.899991, -73.851551 40.902045, -73.850375 40.903428, -73.850105 40.903290999999996, -73.84955 40.903045, -73.848098 40.902377, -73.847619 40.902162, -73.847473 40.902096, -73.847346 40.902021, -73.84723 40.901934, -73.847129 40.901835999999996, -73.847045 40.90173, -73.846982 40.901627, -73.846936 40.90152, -73.847424 40.900273999999996, -73.848219 40.899828, -73.849086 40.89964, -73.850047 40.899623, -73.85064899999999 40.898851, -73.85122299999999 40.898115, -73.852616 40.897811999999995, -73.853434 40.898115, -73.853805 40.898258, -73.854299 40.89845))"
360050430003,946,33.5,0.08350951374207188,35795.0,0.07188160676532769,0.7071881606765328,0.0,0.14482029598308668,"POLYGON ((-73.854067 40.893249, -73.853674 40.893957, -73.853262 40.894698999999996, -73.85313599999999 40.894922, -73.852155 40.895137, -73.851491 40.893404, -73.85202199999999 40.893218999999995, -73.852344 40.892973, -73.852217 40.892652999999996, -73.851829 40.89163, -73.853403 40.892132, -73.854492 40.892479, -73.854067 40.893249))"
360050431006,1706,36.4,0.08616647127784291,22153.0,0.17233294255568582,0.35756154747948415,0.026963657678780773,0.6143024618991794,"POLYGON ((-73.880456 40.88222, -73.879089 40.884017, -73.878573 40.883798, -73.879353 40.881507, -73.880456 40.88222))"
360050431008,1009,53.2,0.13478691774033696,32908.0,0.3458870168483647,0.2606541129831516,0.0,0.6838453914767096,"POLYGON ((-73.87716999999999 40.881994, -73.87625799999999 40.881831999999996, -73.875337 40.881671999999995, -73.875956 40.879864999999995, -73.876781 40.880258999999995, -73.877614 40.88066, -73.87716999999999 40.881994))"
360050434003,644,36.7,0.11335403726708075,59271.0,0.16304347826086957,0.7732919254658385,0.0,0.18478260869565216,"POLYGON ((-73.85616 40.895596999999995, -73.855249 40.897251999999995, -73.85434699999999 40.896963, -73.85351 40.896696, -73.852435 40.896249999999995, -73.852567 40.895973, -73.85278799999999 40.895562999999996, -73.85396 40.895936, -73.854435 40.895073, -73.855267 40.895340999999995, -73.85616 40.895596999999995))"
360050434004,1161,32.3,0.10163652024117141,50188.0,0.17054263565891473,0.5047372954349698,0.2049956933677864,0.26184323858742464,"POLYGON ((-73.856956 40.894168, -73.856561 40.894873, -73.85616 40.895596999999995, -73.855267 40.895340999999995, -73.854435 40.895073, -73.85396 40.895936, -73.85278799999999 40.895562999999996, -73.85313599999999 40.894922, -73.853262 40.894698999999996, -73.853674 40.893957, -73.854067 40.893249, -73.854492 40.892479, -73.855254 40.89272, -73.85566399999999 40.892852999999995, -73.857368 40.893394, -73.856956 40.894168))"
360050442003,727,25.8,0.1485557083906465,49271.0,0.12517193947730398,0.8294360385144429,0.0,0.17056396148555708,"POLYGON ((-73.847206 40.905879, -73.847071 40.906172999999995, -73.84679899999999 40.906078, -73.846256 40.905842, -73.846104 40.905777, -73.84540299999999 40.905604, -73.84532 40.905581999999995, -73.844847 40.90531, -73.844728 40.904731999999996, -73.844713 40.904624999999996, -73.844702 40.904177, -73.84438899999999 40.904095999999996, -73.844301 40.904078, -73.84336499999999 40.90408, -73.843305 40.90408, -73.842322 40.903988, -73.842308 40.903988, -73.842302 40.90397, -73.84324099999999 40.903765, -73.844178 40.903559, -73.84508 40.903358999999995, -73.845985 40.903163, -73.846071 40.903788999999996, -73.846049 40.904108, -73.845433 40.904278999999995, -73.84572399999999 40.904796, -73.846656 40.905001, -73.847511 40.905223, -73.847206 40.905879))"
360050442004,970,27.9,0.1134020618556701,71901.0,0.4639175257731959,0.5360824742268041,0.0,0.5020618556701031,"POLYGON ((-73.845985 40.903163, -73.84508 40.903358999999995, -73.844178 40.903559, -73.84324099999999 40.903765, -73.842302 40.90397, -73.842308 40.903988, -73.842221 40.903985999999996, -73.841318 40.903987, -73.841291 40.903912999999996, -73.841281 40.903886, -73.84113599999999 40.903487, -73.841062 40.903214, -73.841048 40.903161999999995, -73.841017 40.902978999999995, -73.840999 40.902812, -73.841792 40.902646, -73.842727 40.902440999999996, -73.84366299999999 40.902232999999995, -73.84456899999999 40.902037, -73.845471 40.901838, -73.845956 40.903088, -73.845985 40.903163))"
360050444001,1453,39.7,0.182381280110117,81912.0,0.10048176187198898,0.8479008947006194,0.013764624913971095,0.03509979353062629,"POLYGON ((-73.848219 40.899828, -73.847424 40.900273999999996, -73.846936 40.90152, -73.846716 40.900836, -73.846081 40.899249, -73.84510499999999 40.89669, -73.845989 40.896495, -73.846875 40.896300000000004, -73.847855 40.898855999999995, -73.848219 40.899828))"
360050444002,846,41.4,0.17966903073286053,61125.0,0.0,0.7801418439716312,0.0,0.17612293144208038,"POLYGON ((-73.846802 40.901551999999995, -73.846628 40.901589, -73.845471 40.901838, -73.84456899999999 40.902037, -73.843457 40.899823999999995, -73.844347 40.899628, -73.845143 40.899454, -73.846081 40.899249, -73.846716 40.900836, -73.846936 40.90152, -73.846802 40.901551999999995))"
360050444003,882,41.8,0.1145124716553288,73281.0,0.1564625850340136,0.7528344671201814,0.04308390022675737,0.23922902494331066,"POLYGON ((-73.845143 40.899454, -73.844347 40.899628, -73.843457 40.899823999999995, -73.84248 40.897267, -73.843367 40.897072, -73.84416499999999 40.896896, -73.84510499999999 40.89669, -73.846081 40.899249, -73.845143 40.899454))"
360050444004,996,47.8,0.17670682730923695,72386.0,0.05120481927710843,0.7901606425702812,0.10140562248995984,0.03313253012048193,"POLYGON ((-73.84366299999999 40.902232999999995, -73.842727 40.902440999999996, -73.841792 40.902646, -73.840999 40.902812, -73.840958 40.902516, -73.840873 40.901979, -73.84083199999999 40.901818999999996, -73.84078699999999 40.901693, -73.840729 40.901567, -73.84065 40.901413999999995, -73.84056199999999 40.901284, -73.840445 40.901123999999996, -73.84021 40.900804, -73.84018999999999 40.900777, -73.84017899999999 40.900762, -73.840172 40.900753, -73.840159 40.900735, -73.840085 40.900634, -73.840049 40.900585, -73.840036 40.900566999999995, -73.83936299999999 40.899713, -73.839287 40.899594, -73.839221 40.899474999999995, -73.839185 40.89936, -73.83915499999999 40.899226, -73.839154 40.899198999999996, -73.83914899999999 40.899060999999996, -73.839208 40.898818999999996, -73.839241 40.898744, -73.839257 40.898707, -73.83939099999999 40.89841, -73.83950999999999 40.898184, -73.839649 40.897891, -73.840723 40.897653, -73.84159199999999 40.897462, -73.84248 40.897267, -73.843457 40.899823999999995, -73.84456899999999 40.902037, -73.84366299999999 40.902232999999995))"
360050456001,1040,47.2,0.28942307692307695,81000.0,0.0125,0.9278846153846154,0.03173076923076923,0.006730769230769231,"POLYGON ((-73.83733699999999 40.893814, -73.836282 40.893530999999996, -73.835605 40.893315, -73.835174 40.89317, -73.833595 40.892706, -73.833754 40.8921, -73.834153 40.890552, -73.834452 40.889362999999996, -73.83467399999999 40.889331999999996, -73.835549 40.889133, -73.83645899999999 40.891515999999996, -73.83733699999999 40.893814))"
360050456002,1057,36.3,0.15704824976348156,109500.0,0.15515610217596973,0.8013245033112583,0.0,0.31031220435193946,"POLYGON ((-73.834153 40.890552, -73.833754 40.8921, -73.833595 40.892706, -73.83271599999999 40.892443, -73.8327 40.892438, -73.832503 40.892376999999996, -73.831856 40.892216999999995, -73.83170299999999 40.892178, -73.830972 40.891935, -73.830818 40.891878999999996, -73.83008699999999 40.8917, -73.830022 40.891686, -73.828716 40.891273999999996, -73.828125 40.891051, -73.82794299999999 40.890927999999995, -73.827269 40.890797, -73.827224 40.890785, -73.825256 40.890248, -73.82524099999999 40.890243999999996, -73.825002 40.890178, -73.82440299999999 40.889978, -73.82402499999999 40.889978, -73.82400899999999 40.889978, -73.824047 40.889866, -73.82423399999999 40.888566, -73.824015 40.887814, -73.823752 40.887831999999996, -73.82449199999999 40.887378, -73.824568 40.887482999999996, -73.824648 40.887566, -73.82491999999999 40.88785, -73.82601799999999 40.888028999999996, -73.827328 40.888185, -73.827728 40.888329, -73.828135 40.888579, -73.82857 40.888861999999996, -73.829047 40.889027999999996, -73.829473 40.889083, -73.830221 40.889112999999995, -73.83129799999999 40.889192, -73.832214 40.889247, -73.833122 40.8893, -73.834452 40.889362999999996, -73.834153 40.890552))"
360050336005,930,25.4,0.07419354838709677,27426.0,0.489247311827957,0.510752688172043,0.0,0.5688172043010753,"POLYGON ((-73.870492 40.867951, -73.869247 40.867928, -73.869159 40.866608, -73.87045499999999 40.866633, -73.870492 40.867951))"
360050336006,1397,33.4,0.1073729420186113,21935.0,0.11238367931281316,0.5898353614889048,0.0,0.4101646385110952,"POLYGON ((-73.869247 40.867928, -73.86828899999999 40.867911, -73.86727499999999 40.867889999999996, -73.867317 40.866577, -73.868329 40.866589999999995, -73.869159 40.866608, -73.869247 40.867928))"
360050337001,520,46.5,0.36923076923076925,97946.0,0.5480769230769231,0.18846153846153846,0.057692307692307696,0.3,"POLYGON ((-73.902588 40.912469, -73.90245399999999 40.912979, -73.902106 40.912879, -73.900697 40.912380999999996, -73.89997 40.912132, -73.899789 40.912071999999995, -73.89950499999999 40.911978, -73.89926799999999 40.91193, -73.899806 40.911995, -73.899993 40.912017, -73.900784 40.912079999999996, -73.901297 40.912126, -73.901674 40.912223, -73.902286 40.909952, -73.903215 40.910129, -73.902588 40.912469))"
360050337002,873,46.1,0.49140893470790376,89904.0,0.6414662084765178,0.050400916380297825,0.07789232531500573,0.2531500572737686,"POLYGON ((-73.903215 40.910129, -73.902286 40.909952, -73.901674 40.912223, -73.901297 40.912126, -73.900784 40.912079999999996, -73.899993 40.912017, -73.900087 40.911238999999995, -73.899226 40.911044, -73.899611 40.909596, -73.900007 40.908128999999995, -73.900126 40.908183, -73.900235 40.908196, -73.900457 40.908161, -73.90078299999999 40.908063, -73.900942 40.908049999999996, -73.901049 40.908038999999995, -73.90124 40.908048, -73.901849 40.908149, -73.902734 40.908286, -73.903673 40.908437, -73.903215 40.910129))"
360050337003,988,45.3,0.4716599190283401,93352.0,0.7844129554655871,0.0708502024291498,0.10425101214574899,0.1305668016194332,"POLYGON ((-73.90746299999999 40.899394, -73.906514 40.900963, -73.906488 40.901008999999995, -73.906112 40.901669999999996, -73.905475 40.902954, -73.905007 40.90414, -73.90458799999999 40.905287, -73.904461 40.905636, -73.904339 40.905969, -73.9041 40.906862, -73.903673 40.908437, -73.902734 40.908286, -73.901849 40.908149, -73.90124 40.908048, -73.901049 40.908038999999995, -73.900942 40.908049999999996, -73.90078299999999 40.908063, -73.900457 40.908161, -73.900235 40.908196, -73.900126 40.908183, -73.900007 40.908128999999995, -73.900384 40.906746999999996, -73.900717 40.905468, -73.900707 40.905280999999995, -73.900611 40.905176, -73.900288 40.904779999999995, -73.900217 40.90455, -73.900234 40.904325, -73.900274 40.904036, -73.900385 40.903845, -73.90097 40.903386999999995, -73.90127 40.903039, -73.901522 40.902629999999995, -73.901679 40.902288999999996, -73.901837 40.901556, -73.901958 40.901294, -73.903424 40.901219, -73.90397 40.901171, -73.90472 40.900994, -73.90575 40.90058, -73.906363 40.900169, -73.906943 40.899664, -73.90722199999999 40.899336999999996, -73.90746299999999 40.899394))"
360050338004,1319,37.1,0.11827141774071266,53393.0,0.18574677786201668,0.42153146322971946,0.2266868840030326,0.27065959059893857,"POLYGON ((-73.867317 40.866577, -73.86727499999999 40.867889999999996, -73.867222 40.869695, -73.866494 40.869696999999995, -73.866205 40.869693999999996, -73.866209 40.869506, -73.865281 40.869135, -73.865324 40.867857, -73.86540000000001 40.865471, -73.866342 40.865449, -73.86735999999999 40.865429, -73.867317 40.866577))"
360050340004,1193,35.7,0.16512992455993294,46759.0,0.10477787091366303,0.39983235540653816,0.027661357921207042,0.559094719195306,"POLYGON ((-73.863446 40.867821, -73.862504 40.867805, -73.861915 40.867796999999996, -73.861694 40.867793999999996, -73.861498 40.867782, -73.861503 40.867551999999996, -73.861542 40.866154, -73.86156199999999 40.86555, -73.8621 40.865536999999996, -73.862371 40.865531, -73.862577 40.865527, -73.86352 40.865508, -73.863446 40.867821))"
360050342002,1115,39.2,0.21255605381165918,72333.0,0.2520179372197309,0.3829596412556054,0.07533632286995516,0.45112107623318387,"POLYGON ((-73.861542 40.866154, -73.861503 40.867551999999996, -73.861498 40.867782, -73.86143299999999 40.869603, -73.860422 40.869585, -73.859484 40.869566999999996, -73.858541 40.869551, -73.858571 40.868570999999996, -73.85860199999999 40.867734, -73.858673 40.865494999999996, -73.859613 40.865511999999995, -73.860551 40.86553, -73.86156199999999 40.86555, -73.861542 40.866154))"
360050343002,833,28.5,0.2725090036014406,69205.0,0.45858343337334934,0.15126050420168066,0.003601440576230492,0.4729891956782713,"POLYGON ((-73.899993 40.912017, -73.899806 40.911995, -73.89926799999999 40.91193, -73.89950499999999 40.911978, -73.898682 40.911871, -73.89811999999999 40.911798, -73.897424 40.911693, -73.89735999999999 40.911671999999996, -73.89725299999999 40.911654999999996, -73.89663399999999 40.911324, -73.896631 40.911207, -73.89660599999999 40.910202, -73.896596 40.909628, -73.897684 40.909617999999995, -73.89868899999999 40.909607, -73.899611 40.909596, -73.899226 40.911044, -73.900087 40.911238999999995, -73.899993 40.912017))"
360050345003,638,48.1,0.3542319749216301,64141.0,0.8213166144200627,0.047021943573667714,0.10188087774294671,0.09404388714733543,"POLYGON ((-73.901679 40.902288999999996, -73.901522 40.902629999999995, -73.90127 40.903039, -73.90097 40.903386999999995, -73.900385 40.903845, -73.90016299999999 40.903856999999995, -73.89995499999999 40.903849, -73.899695 40.903805999999996, -73.899637 40.90338, -73.89956099999999 40.902902, -73.899565 40.902673, -73.899577 40.902448, -73.899625 40.902131, -73.899755 40.901376, -73.901837 40.901556, -73.901679 40.902288999999996))"
